dataset,image_id,path,reason,detail,source_split
eyeq,39798_left,data/raw/eyeq/images/39798_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39798_left.jpeg,train
eyeq,398_right,data/raw/eyeq/images/398_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/398_right.jpeg,train
eyeq,39805_left,data/raw/eyeq/images/39805_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39805_left.jpeg,train
eyeq,39809_left,data/raw/eyeq/images/39809_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39809_left.jpeg,train
eyeq,39819_left,data/raw/eyeq/images/39819_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39819_left.jpeg,train
eyeq,39819_right,data/raw/eyeq/images/39819_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39819_right.jpeg,train
eyeq,39823_left,data/raw/eyeq/images/39823_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39823_left.jpeg,train
eyeq,39823_right,data/raw/eyeq/images/39823_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39823_right.jpeg,train
eyeq,39824_left,data/raw/eyeq/images/39824_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39824_left.jpeg,train
eyeq,39824_right,data/raw/eyeq/images/39824_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39824_right.jpeg,train
eyeq,39827_left,data/raw/eyeq/images/39827_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39827_left.jpeg,train
eyeq,3983_left,data/raw/eyeq/images/3983_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3983_left.jpeg,train
eyeq,3983_right,data/raw/eyeq/images/3983_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3983_right.jpeg,train
eyeq,39833_right,data/raw/eyeq/images/39833_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39833_right.jpeg,train
eyeq,39841_right,data/raw/eyeq/images/39841_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39841_right.jpeg,train
eyeq,39847_right,data/raw/eyeq/images/39847_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39847_right.jpeg,train
eyeq,39848_left,data/raw/eyeq/images/39848_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39848_left.jpeg,train
eyeq,39848_right,data/raw/eyeq/images/39848_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39848_right.jpeg,train
eyeq,39852_right,data/raw/eyeq/images/39852_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39852_right.jpeg,train
eyeq,39858_right,data/raw/eyeq/images/39858_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39858_right.jpeg,train
eyeq,3986_left,data/raw/eyeq/images/3986_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3986_left.jpeg,train
eyeq,3986_right,data/raw/eyeq/images/3986_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3986_right.jpeg,train
eyeq,39860_left,data/raw/eyeq/images/39860_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39860_left.jpeg,train
eyeq,39860_right,data/raw/eyeq/images/39860_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39860_right.jpeg,train
eyeq,39864_left,data/raw/eyeq/images/39864_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39864_left.jpeg,train
eyeq,39864_right,data/raw/eyeq/images/39864_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39864_right.jpeg,train
eyeq,39869_right,data/raw/eyeq/images/39869_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39869_right.jpeg,train
eyeq,39876_left,data/raw/eyeq/images/39876_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39876_left.jpeg,train
eyeq,39876_right,data/raw/eyeq/images/39876_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39876_right.jpeg,train
eyeq,3988_left,data/raw/eyeq/images/3988_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3988_left.jpeg,train
eyeq,3988_right,data/raw/eyeq/images/3988_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3988_right.jpeg,train
eyeq,39880_right,data/raw/eyeq/images/39880_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39880_right.jpeg,train
eyeq,3989_right,data/raw/eyeq/images/3989_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3989_right.jpeg,train
eyeq,39902_right,data/raw/eyeq/images/39902_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39902_right.jpeg,train
eyeq,39908_left,data/raw/eyeq/images/39908_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39908_left.jpeg,train
eyeq,39908_right,data/raw/eyeq/images/39908_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39908_right.jpeg,train
eyeq,39917_right,data/raw/eyeq/images/39917_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39917_right.jpeg,train
eyeq,39924_right,data/raw/eyeq/images/39924_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39924_right.jpeg,train
eyeq,39926_left,data/raw/eyeq/images/39926_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39926_left.jpeg,train
eyeq,39926_right,data/raw/eyeq/images/39926_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39926_right.jpeg,train
eyeq,39934_left,data/raw/eyeq/images/39934_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39934_left.jpeg,train
eyeq,39934_right,data/raw/eyeq/images/39934_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39934_right.jpeg,train
eyeq,3994_left,data/raw/eyeq/images/3994_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3994_left.jpeg,train
eyeq,39943_left,data/raw/eyeq/images/39943_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39943_left.jpeg,train
eyeq,39943_right,data/raw/eyeq/images/39943_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39943_right.jpeg,train
eyeq,39945_left,data/raw/eyeq/images/39945_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39945_left.jpeg,train
eyeq,39945_right,data/raw/eyeq/images/39945_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39945_right.jpeg,train
eyeq,39958_left,data/raw/eyeq/images/39958_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39958_left.jpeg,train
eyeq,39964_right,data/raw/eyeq/images/39964_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39964_right.jpeg,train
eyeq,39969_right,data/raw/eyeq/images/39969_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39969_right.jpeg,train
eyeq,39972_left,data/raw/eyeq/images/39972_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39972_left.jpeg,train
eyeq,39972_right,data/raw/eyeq/images/39972_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39972_right.jpeg,train
eyeq,39975_left,data/raw/eyeq/images/39975_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39975_left.jpeg,train
eyeq,39981_right,data/raw/eyeq/images/39981_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39981_right.jpeg,train
eyeq,39983_left,data/raw/eyeq/images/39983_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39983_left.jpeg,train
eyeq,39983_right,data/raw/eyeq/images/39983_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39983_right.jpeg,train
eyeq,39984_left,data/raw/eyeq/images/39984_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39984_left.jpeg,train
eyeq,39988_left,data/raw/eyeq/images/39988_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39988_left.jpeg,train
eyeq,39988_right,data/raw/eyeq/images/39988_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39988_right.jpeg,train
eyeq,39993_right,data/raw/eyeq/images/39993_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39993_right.jpeg,train
eyeq,39994_right,data/raw/eyeq/images/39994_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39994_right.jpeg,train
eyeq,39999_right,data/raw/eyeq/images/39999_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/39999_right.jpeg,train
eyeq,40_left,data/raw/eyeq/images/40_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40_left.jpeg,train
eyeq,40_right,data/raw/eyeq/images/40_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40_right.jpeg,train
eyeq,40005_right,data/raw/eyeq/images/40005_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40005_right.jpeg,train
eyeq,40016_right,data/raw/eyeq/images/40016_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40016_right.jpeg,train
eyeq,40029_right,data/raw/eyeq/images/40029_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40029_right.jpeg,train
eyeq,4003_left,data/raw/eyeq/images/4003_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4003_left.jpeg,train
eyeq,4003_right,data/raw/eyeq/images/4003_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4003_right.jpeg,train
eyeq,40036_left,data/raw/eyeq/images/40036_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40036_left.jpeg,train
eyeq,40036_right,data/raw/eyeq/images/40036_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40036_right.jpeg,train
eyeq,40040_left,data/raw/eyeq/images/40040_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40040_left.jpeg,train
eyeq,40040_right,data/raw/eyeq/images/40040_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40040_right.jpeg,train
eyeq,40049_left,data/raw/eyeq/images/40049_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40049_left.jpeg,train
eyeq,40052_left,data/raw/eyeq/images/40052_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40052_left.jpeg,train
eyeq,40052_right,data/raw/eyeq/images/40052_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40052_right.jpeg,train
eyeq,40053_right,data/raw/eyeq/images/40053_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40053_right.jpeg,train
eyeq,40057_right,data/raw/eyeq/images/40057_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40057_right.jpeg,train
eyeq,40065_left,data/raw/eyeq/images/40065_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40065_left.jpeg,train
eyeq,40074_left,data/raw/eyeq/images/40074_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40074_left.jpeg,train
eyeq,40074_right,data/raw/eyeq/images/40074_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40074_right.jpeg,train
eyeq,40077_left,data/raw/eyeq/images/40077_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40077_left.jpeg,train
eyeq,40077_right,data/raw/eyeq/images/40077_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40077_right.jpeg,train
eyeq,40078_right,data/raw/eyeq/images/40078_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40078_right.jpeg,train
eyeq,40081_left,data/raw/eyeq/images/40081_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40081_left.jpeg,train
eyeq,40081_right,data/raw/eyeq/images/40081_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40081_right.jpeg,train
eyeq,40083_left,data/raw/eyeq/images/40083_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40083_left.jpeg,train
eyeq,40083_right,data/raw/eyeq/images/40083_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40083_right.jpeg,train
eyeq,40089_left,data/raw/eyeq/images/40089_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40089_left.jpeg,train
eyeq,40089_right,data/raw/eyeq/images/40089_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40089_right.jpeg,train
eyeq,4009_left,data/raw/eyeq/images/4009_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4009_left.jpeg,train
eyeq,4009_right,data/raw/eyeq/images/4009_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4009_right.jpeg,train
eyeq,40102_right,data/raw/eyeq/images/40102_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40102_right.jpeg,train
eyeq,40107_left,data/raw/eyeq/images/40107_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40107_left.jpeg,train
eyeq,40107_right,data/raw/eyeq/images/40107_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40107_right.jpeg,train
eyeq,40118_left,data/raw/eyeq/images/40118_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40118_left.jpeg,train
eyeq,40119_left,data/raw/eyeq/images/40119_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40119_left.jpeg,train
eyeq,40125_left,data/raw/eyeq/images/40125_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40125_left.jpeg,train
eyeq,40125_right,data/raw/eyeq/images/40125_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40125_right.jpeg,train
eyeq,40132_left,data/raw/eyeq/images/40132_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40132_left.jpeg,train
eyeq,40132_right,data/raw/eyeq/images/40132_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40132_right.jpeg,train
eyeq,40134_right,data/raw/eyeq/images/40134_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40134_right.jpeg,train
eyeq,40144_left,data/raw/eyeq/images/40144_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40144_left.jpeg,train
eyeq,40144_right,data/raw/eyeq/images/40144_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40144_right.jpeg,train
eyeq,40153_left,data/raw/eyeq/images/40153_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40153_left.jpeg,train
eyeq,40153_right,data/raw/eyeq/images/40153_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40153_right.jpeg,train
eyeq,40178_right,data/raw/eyeq/images/40178_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40178_right.jpeg,train
eyeq,40180_right,data/raw/eyeq/images/40180_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40180_right.jpeg,train
eyeq,40183_left,data/raw/eyeq/images/40183_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40183_left.jpeg,train
eyeq,40183_right,data/raw/eyeq/images/40183_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40183_right.jpeg,train
eyeq,40189_left,data/raw/eyeq/images/40189_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40189_left.jpeg,train
eyeq,40193_left,data/raw/eyeq/images/40193_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40193_left.jpeg,train
eyeq,40201_left,data/raw/eyeq/images/40201_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40201_left.jpeg,train
eyeq,40207_left,data/raw/eyeq/images/40207_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40207_left.jpeg,train
eyeq,4021_left,data/raw/eyeq/images/4021_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4021_left.jpeg,train
eyeq,40212_left,data/raw/eyeq/images/40212_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40212_left.jpeg,train
eyeq,40213_left,data/raw/eyeq/images/40213_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40213_left.jpeg,train
eyeq,40213_right,data/raw/eyeq/images/40213_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40213_right.jpeg,train
eyeq,40223_left,data/raw/eyeq/images/40223_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40223_left.jpeg,train
eyeq,40223_right,data/raw/eyeq/images/40223_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40223_right.jpeg,train
eyeq,40224_right,data/raw/eyeq/images/40224_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40224_right.jpeg,train
eyeq,40232_left,data/raw/eyeq/images/40232_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40232_left.jpeg,train
eyeq,40232_right,data/raw/eyeq/images/40232_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40232_right.jpeg,train
eyeq,40243_right,data/raw/eyeq/images/40243_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40243_right.jpeg,train
eyeq,4025_left,data/raw/eyeq/images/4025_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4025_left.jpeg,train
eyeq,4025_right,data/raw/eyeq/images/4025_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/4025_right.jpeg,train
eyeq,40250_left,data/raw/eyeq/images/40250_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40250_left.jpeg,train
eyeq,40250_right,data/raw/eyeq/images/40250_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/40250_right.jpeg,train
